username,review,rating,sentiment
Pengguna Google,Ok,5,positif
Pengguna Google,"tolong donggg klau lma g dpt driver lngsung opsi pembtln aja, krn lma nunggu ,, yakali klau drumh, nnti pas krjaa istrht nungguu ya g mkaaaannnn",3,netral
Pengguna Google,"sangat keren,saya pernah naik gojek,keren banget gila,tiap tiap naik gojek,beliau pake masker,gwa suka geng ini😹BTW,mana mp5nya😹😄",5,positif
Pengguna Google,suka tiba2 lambat aja,4,positif
Pengguna Google,suka ini aku,5,positif
Pengguna Google,oke oke aja untuk aplikasi nya,5,positif
Pengguna Google,masih ada yg harus di perbaiki ya klo ngorder itu kadang susah banget dpt nya se x nya dot lama dateng nya,4,positif
Pengguna Google,"gosend nya bikin emosi, ada fitur share tapi yg bisa di pake cuma 1. Udah itu di pengirim g bisa ngambil dari alamat tersimpan, tapi penerima bisa.",1,negatif
Pengguna Google,cintai produk lokal,5,positif
Pengguna Google,bagusss,5,positif
Pengguna Google,"vitur CS jangan pakek bot min ,yang bales bot terus ga ada tanggapan pasti",1,negatif
Pengguna Google,respon cepat,5,positif
Pengguna Google,emg mantep sih app gojek semoga bisa nyusul jadi karyawan goto,5,positif
Pengguna Google,mantap sangat membantu,5,positif
Pengguna Google,bad,1,negatif
Pengguna Google,"sudah 3 kali saya mengalami pesen gojek --> gojek datang -->sampai tujuan. 10-20 menit kemudian setelah sampai tujuan, tiba tiba hpku otomatis pesen gojek lagi padahal ga pesen. why? bisa help untuk aplikasinya. aplikasinya bermasalah di hp saya.",3,netral
Pengguna Google,"lemot banget padahal jaringan full, kuota ada tapi tetep aja lemot",1,negatif
Pengguna Google,APLIKASI LEMOT BANGET MASIH MENDING GRAB,1,negatif
Pengguna Google,ux bagian go food jelek ah. item yang udh dimasukin ke keranjang hilang muncul mulu,1,negatif
Pengguna Google,keseluruhan bagus cuma satu kenapa kalo hujan orderan lama sekali,5,positif
Pengguna Google,sangat membantu 👍🏼,5,positif
Pengguna Google,paling juara goride dan gofood nya,5,positif
Pengguna Google,Aplikasi penolong banget 👍🏻👍🏻,5,positif
Pengguna Google,"tolong sediakan layanan belanja ke watson, guardian, beautyhaul please 🙂🙂 dan juga belanja lotte mart ditambahkan ke bagian GoMart . di jamin org bakal senang menggunakan fitur itu jika tdk sempat berbelanja",4,positif
Pengguna Google,kenapa setelah update malah nggk bisa dibuka nih aplikasi. sangat disayangkan!!,2,negatif
Pengguna Google,good,5,positif
Pengguna Google,good apps,5,positif
Pengguna Google,best,5,positif
Pengguna Google,sejauh ini perjalanan bareng gojek sesuai aplikasi yaaa,5,positif
Pengguna Google,mantep,5,positif
Pengguna Google,"aplikasi makinn busuk, tiba tiba lgi bawa cs malah logout sndiri, di coba login berkali-kali malah loading, sekali nya bisa malah sp stngh jam tolol",1,negatif
Pengguna Google,mantap....,5,positif
Pengguna Google,pelayanan nya ok bgt,5,positif
Pengguna Google,"knp dri kmrin muter-muter terus sih pdahal sinyal wifi kenceng TPI apk nya GK bisa ke buka di update udah. fitur gopaynya juga SMA. GK bisa masuk"" ke akun. udah di refresh jawabnya internet bermasalah. sedangkan wifi gua kenceng. tolong lah masalahnya dimana ini",3,netral
Pengguna Google,good aplikasi,5,positif
Pengguna Google,"Susah dapat gocar yang dekat, sehingga saya sering ditolak karena kejauhan titik jemputnya. Pada satu kali berangkat bisa sampai 4 kali saya ditolak karena kejauhan, akhirnya saya ambil aplikasi jasa online yg lain, yang selalu siap menjemput saya walaupun titik jemputnya jauh. Selain itu, sekali order lama sekali mendapatkan pesanannya. Saya pelanggan lama gojek. tapi akhir-akhir ini gojek sangat mengecewakan saya.",3,netral
Pengguna Google,selalu terbaik gojek mah,5,positif
Pengguna Google,bagus pelayanannya,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,manteps,5,positif
Pengguna Google,"perjalanan jadi lebih mudah, driver sopan",5,positif
Pengguna Google,"jelek. susah narik data, loading lama banget padahal internet lancar",2,negatif
Pengguna Google,Orang udah pesen lebih dari 1 jam eh malah di batalin gak recommend banget sih padahal udah kelaperan 🙄,5,positif
Pengguna Google,sngt mmbntu,5,positif
Pengguna Google,bagus. membantu sekali in this situation yg mobiltas tinggi menggunakan transportasi,5,positif
Pengguna Google,bikin update seperti ðownload install baru. cukup fitur yg update aja x,3,netral
Pengguna Google,Untuk para gojek dimanapun anda berada saya berharap yang bagus kalau mengantar penumpang !!…. Masa jalan rusak main hajar aja tidak memikirkan penumpang sampai sakit semua badan saya...,1,negatif
Pengguna Google,tolong lah kasih tindakan atau pilihan menu info batalin buat driver yg gak mau ambil penumpang tapi diem aja tunggu penumpang yg cancel sendiri,2,negatif
Pengguna Google,oke bagus sampai saat ini.,5,positif
Pengguna Google,"gunanya pengiriman express apa? pake fitur express ngeluarin biaya ekstra, tp ternyata pengiriman masih standar. tau gt ga pke express.",3,netral
Pengguna Google,Cepat dan murah,5,positif
Pengguna Google,aplikasi terlalu banyak korupsi sampah,1,negatif
Pengguna Google,"aplikasi sampah,telek,mbut status mencari driver Mulu,padahal disekitar banyak yg nongkrong,lu mau kasih driver yg jaraknya 5km dr gw ,sampah mending pakai aplikasi lain banyak aplikasi skrg bukan gojek doang, semoga pemerintah segera membuang aplikasi ini dr Indonesia,,aminnnnn",1,negatif
Pengguna Google,sangat sangat mrmbantu,5,positif
Pengguna Google,gosend hematnya udah abis payah,1,negatif
Pengguna Google,👍,5,positif
Pengguna Google,lebih mudah aman dan Nyaman,5,positif
Pengguna Google,oke top markotop dilanjut,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,mesan sendiri,1,negatif
Pengguna Google,harga nya suka mahal bgtt hampir 20% nya hrga asli jim.,2,negatif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,"pakai yang gotransit sklian goride pilihan yang murah. gamau ambil tp gamau cancel ditungguin nunggu lama, bahkan ada yg malah makin jauh. giliran dicancel custnya dpt rate jelek krna sering cancel. wasting my time. pdhal liat bill murah udh ada niatan ngasi tip buat driver:)",1,negatif
Pengguna Google,"ku uninstall lagi, karena ga bisa bisa login, loading mulu padahal internet lancar",1,negatif
Pengguna Google,terimakasih,5,positif
Pengguna Google,Very helpful,5,positif
Pengguna Google,"Alhamdulillah kebetulan belum install, pas ini yang saya butuhkan",5,positif
Pengguna Google,"drivernya ok,enak di ajak ngobrol",5,positif
Pengguna Google,good,5,positif
Pengguna Google,saya pelanggan setia gojek,5,positif
Pengguna Google,"tolong ditingkatkan lagi pelayanannya,supaya Gojek semakin bagus👍🏻🙏🏻",5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,bagus bingits,5,positif
Pengguna Google,Good Job,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,"saat mau buat akun baru, kode nya dikirim ke alamat email yg saya gk tahu, bukan email saya.. ini gimana ya?",2,negatif
Pengguna Google,ok,5,positif
Pengguna Google,sangatembantu,5,positif
Pengguna Google,sesuai keinginan,5,positif
Pengguna Google,President sudah bilang potongan Aplikasi 8% tapi masih aja dilapangan 30% ... haloo bos kebanyakan makan keringet mitra,1,negatif
Pengguna Google,oke lah sangat membantu,5,positif
Pengguna Google,sangat aman,5,positif
Pengguna Google,lamaaaaaa,1,negatif
Pengguna Google,iklan nya maksa,1,negatif
Pengguna Google,ga bisa di akses barusan udh coba bbrp kali gabisa masuk apk padahal lagi buru²bgt anehhh giliran butuh gabisa di buka apknya padahal udh update terus mksd pake apk ini biar ga ribet biar cpt kalo mau jalan ini malah makin lamaaaaaaaaaaaaa,1,negatif
Pengguna Google,"aplikasi angkutan paling buruk skarang... masa saya pesen, di tmpat yang sama hargany beda²... jauh banget lg bedany",1,negatif
Pengguna Google,"kalo setiap hujan selalu gabisa dapet driver, aneeehhhhhhhhhhh bangetttttt",1,negatif
Pengguna Google,oke,5,positif
Pengguna Google,dapat dipercaya dan cepat,5,positif
Pengguna Google,Good ❤,5,positif
Pengguna Google,"saya cuma mau nilai beberapa mitra /member gojek. Kalau kondisi belum memungkinkan untuk ambil penumpang bisa lah jangan di on kan dulu,contohnya saya sudah dapat tapi driver nya bilang tunggu dulu yaa saya mau ke pom dulu isi bensin,terus juga tunggu dulu yaa kak,saya mau sholat dulu,bukannya melarang orang mau ini sholat atau isi bensin,tapi mending di off kan dulu deh...",4,positif
Pengguna Google,mudah untuk di gunakan,5,positif
Pengguna Google,"ok,cepat tepat",5,positif
Pengguna Google,ENGGAK BISA PAKE EWALET DANA,1,negatif
Pengguna Google,ok juga,5,positif
Pengguna Google,selalu puas dengan pelayanan gojek. terima kasih gojek,5,positif
Pengguna Google,Makin kesini makin pelit.!!! Ga ada vocer gofood.! Padahal hampir setiap hari order gofood tp ga ada penawaram vocer sama sekali.. masih mending GRAB banyak penawaran vocer promo Grabfood nya.!!!,5,positif
Pengguna Google,Aplikasi bagus sih. Tapi fitur Games Gojek-nya ada yang tidak bisa dibuka. Yaitu Gocats dari Gojek. Soalnya sudah berhari-hari tidak bisa dibuka. Tolong update yang berikutnya Gocats yang ada di aplikasi Gojek bisa dibuka lagi.,4,positif
Pengguna Google,"sebelum mohon untuk di perbaiki lagi untuk masalah login lebih tepatnya verifikasi wajah, sering kali gagal padahal ruangan cerah dan wajah terlihat jelas tetapi tidak bisa melakukan verifikasi",3,netral
Pengguna Google,mantap pelayananx🙏,5,positif
Pengguna Google,Makin mantab dah,5,positif
Pengguna Google,min banyakin promo nya dong min saya sudah berlangganan di gojek dari lama,5,positif
Pengguna Google,sangat mmbantu,5,positif
Pengguna Google,sangat. 2mbantu,4,positif
Pengguna Google,jos jis,5,positif
Pengguna Google,sangat bgus,5,positif
Pengguna Google,"praktis anjay, tapi mesti ada kendala sedikit",5,positif
Pengguna Google,ok,5,positif
Pengguna Google,menu jadwal in tidak ada di akun saya,2,negatif
Pengguna Google,"tolong di perbaiki lagi jaminan saldo kembali nya,,,",5,positif
Pengguna Google,driver gak gerak mulu,1,negatif
Pengguna Google,drivernya ngacengan,5,positif
Pengguna Google,"lelet, ribet, susah, makin lama makin ngelunjak, ah au ah , lelet makanisme nya kek apaan tau",1,negatif
Pengguna Google,error melulu,1,negatif
Pengguna Google,mantap,5,positif
Pengguna Google,bagus dan nyaman,5,positif
Pengguna Google,"gajelas, ngelag banget kalo dipake, sinyal lancar padahal",2,negatif
Pengguna Google,gojeg ini bener bener aplikasi gosend nya ga amanah... masa paket di kirim dengan bukti penjemputan di tangan dan pengiriman di terima masih di tangan pengemudi nya juga... kecewa banget paket saya hilang senilai 194.000.. dan ga ngeluarin solusi atau sangsi untuk driver nya parah,1,negatif
Pengguna Google,"terimakasih, appnya bagus, buat saya pesen makanan sama pesen ojek buat anter ke rumah abis pulang sekolah, ongkirnya lumayan murah lah ya. itu saja",5,positif
Pengguna Google,baik,5,positif
Pengguna Google,buat scan qr apa gbs 😂😂,1,negatif
Pengguna Google,terlalu jauh titik jemput nya.... tolong diperbaiki...,5,positif
Pengguna Google,"Tolong perbaiki game Bolak balok, karena sistemnya CACAT. Di situ saya sudah menyelesaikan misinya, tapi tiba-tiba secara kebetulan sistemnya memberitahukan ada gangguan sehingga reward hadiahnya tidak masuk.",1,negatif
Pengguna Google,"tolong tambahin fitur alasan pembatalan pesanan lagi! saya pesan ga dtg2, dichat ga bisa, malah menjauh, di telepon ga diangkat & sy ga bs pencet fitur telepon jg. girilan pesan di apk sebelah lgsg dapat. sengaja buat dicancel tp ga mau ngasih penjelasan. sy nunggu lama.",1,negatif
Pengguna Google,mau heran tapi ini indonesia. aplikasi nya bagus biasa dibuat apa saja. tapi drevernya kyak kucing punya nyawa 9. asal bisa lebih dekat potong jalur lawan arus. keren gojeg. semoga penumpang gojeg nyawanya juga 9,5,positif
Pengguna Google,"Saya pesan gofood gak bisa karena ada gangguan ""kesibukan"" di aplikasi, jadi coba pesan lagi dan kemudian bisa. Tapi malah masuk dua pesanan yang sama. Bagaimana ini?",1,negatif
Pengguna Google,baik,5,positif
Pengguna Google,", dmna2 liat d jalanan bnyk si jaket oren yg ramai ,dah sepi peminatnya gofod skrng , vocer gak jelas , mahal2 , driver kdang gajelas beda jauh am oren sebelah murah ,vocer gk nanggung 👍",1,negatif
Pengguna Google,baik,5,positif
Pengguna Google,"saya seneng adanya gojek, tapi terkadang masih ada rasa khawatir atau waswas dengan driver yg kemungkinan berniat buruk. tolong perketat peraturan agar para driver juga mikir-mikir sebelum bertindak",4,positif
Pengguna Google,Aplikasi nya bagus dan sangat membantu,5,positif
Pengguna Google,okk,5,positif
Pengguna Google,i like this one,5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,bagis,5,positif
Pengguna Google,baik Dan bgus,5,positif
Pengguna Google,sangat baguss,5,positif
Pengguna Google,wowwww,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,good,5,positif
Pengguna Google,baguss sekali aplikasinya,5,positif
Pengguna Google,menyenangkan,5,positif
Pengguna Google,sangat membantu untuk aktifitas sehari2 maupun darurat,5,positif
Pengguna Google,hapus langganan gacor !,1,negatif
Pengguna Google,"tolong di perbaiki bug nya, saya sering pakai gomart buat beli rokok/cemilan dll,. TPI kadang² gomart nya ber masalah, produk yg saya cari biasanya ada, tiba² ngk ada, malah di arahin ke go web, tolong donk",2,negatif
Pengguna Google,"efisien, murah,aman, terjamin dah pokoknya",5,positif
Pengguna Google,"15 mnt nyari driver ga dpt dpt, pdhl dh pke prioritas smpe nmbh 6,500. berasa ga ada driver",1,negatif
Pengguna Google,"gila last update transaksi gagal dana di tilep ga balik transaksi tgl 18 sampe skrng tgl 22 duit nya ga balik ke gopay + cs dari social media dan email jawabannya ngangong gojek emng downgrade era ya? disaat platform lain lomba² bagusin aplikasi dia malah downgrade, cs kalo bisa jangan bales cuma template doang",1,negatif
Pengguna Google,Joss jisss,5,positif
Pengguna Google,suka gercep..,5,positif
Pengguna Google,Layanan lengkap dalam satu aplikasi. Sangat membantu aktivitas harian.,5,positif
Pengguna Google,"belanja pakai pengiriman cepat, udh lebih mahal tapi selalu aja telat dan gknada kompensasinya, tertera 20 menit tapi hampir sejam baru datang",1,negatif
Pengguna Google,Aplikasi bagus gak ada kurangnya,5,positif
Pengguna Google,tetap amanah,5,positif
Pengguna Google,"ga jelas, bertahun-tahun pake tiba-tiba dibilang pelanggaran promo. padahal mereka sendiri yang munculin promo di app di pake malah dibilang melanggar. udah di lapor di app tetep ga ada kejelas",1,negatif
Pengguna Google,"apaan, nyari driver lama banget. Udah sering banget kaya gitu lo, kan aneh mending maxim kalo gitu. mana klo nunggu bisa 1 jam, klo aplikasi lai udh sampe 40 menitan mah, masalah nya lama banget coy.",1,negatif
Pengguna Google,mantaff,5,positif
Pengguna Google,puas,5,positif
Pengguna Google,lama banget nunggu driver sampe 7x gaada ada padahal siang udah diaktifin pencarian cepat juga,3,netral
Pengguna Google,memang mantap,5,positif
Pengguna Google,pelayanan baik,5,positif
Pengguna Google,good,5,positif
Pengguna Google,"Layanan gosend baik, sejauh ini bagus. terimakasih",5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,untuk apa kasih opsi pengantaran MURAAH tapi nunggu 1 jam lebih dan malah dibatalkan oleh app? aneh.,1,negatif
Pengguna Google,ok,5,positif
Pengguna Google,puas dan mantap,5,positif
Pengguna Google,memuaskan,5,positif
Pengguna Google,murah banyak promo juga,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,good,5,positif
Pengguna Google,good pokoknya,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,"kalau nyari driver jangan jauh la, ini saya ada kegiatan disekolah pulang agak siang drivernya datang jam 2 lho",3,netral
Pengguna Google,tidak bisa downlod aplikasi transpotasi,5,positif
Pengguna Google,okee,5,positif
Pengguna Google,baik sekali,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,bermanfaat bagi aku.,5,positif
Pengguna Google,"Gojek The Best,,👍👍",5,positif
Pengguna Google,ok,5,positif
Pengguna Google,drevernya 👍 ramah jg baik,5,positif
Pengguna Google,"Minjam di gopay pinjam 2 juta selama 3 bulan, balikinnya 2,4 juta. Baru telat belum sehari udah di teror DC segala macam. Gak lagi2 deh pinjem disini",1,negatif
Pengguna Google,sedikit terbantu apalagi aku sering go food,4,positif
Pengguna Google,pelayanan okay,5,positif
Pengguna Google,"driver seperti tidak niat kerja, suka bnget nge cancel orderan padahal lagi ditungguin, sampe akhirnya telat masuk kerja karena di tungguin tapi di cancel",1,negatif
Pengguna Google,very nice,5,positif
Pengguna Google,"aplikasi bobrok mempersulit org pas pesan makanan mau membatalkan atau tukar alamat sangat sulit dan tidak bisa, nyesal saya download",1,negatif
Pengguna Google,"drivernya pada ga niat, dikit dikit di cancel",1,negatif
Pengguna Google,sangat luar biasa membantu,5,positif
Pengguna Google,bagus sekali iya 👍,5,positif
Pengguna Google,"apa apa bayar, pengin jemputan cepet bayar, kalo pake promo driver ogah ogahan",3,netral
Pengguna Google,memudahkan,4,positif
Pengguna Google,"Makin parah, gak seperti biasa. Biasanya nyari driver 2 menit dapat, skrng mau 1 jam udah pake booking prioritas gak dapat2. Pindah ke sebelah kalo gini mah",1,negatif
